"fc_country","fc_code","fc_geog1","fc_type","fc_ownership","fc_size_m2","fc_opvisits_total","fc_opvisits_TB","fc_ipdays_total","fc_ipdays_tb","ss_lab_total","ss_lab_tb","ss_rad_total","ss_rad_tb","capacity","fc_catchmentpop","fc_timespent_TB","fc_FTE_facility_clin","fc_FTE_facility_support","fc_FTE_total","fc_m2_TB","fc_beds_facility","fc_beds_TB","fc_FTE_TB_doctors","fc_FTE_TB_nurses","fc_FTE_TB_pharm","fc_FTE_TB_lab","fc_FTE_TB_rad","fc_FTE_TB_odirect","fc_FTE_TB_admin","fc_FTE_TB_support","fc_FTE_TB_vol","fc_FTE_TB","outputgroup","output","output_pop2","originaloutputdescription","output_plink","servicestatistics","met_stafftime_obs","met_stafftime_int","met_stafftime_tmst","met_stafftime_ass","met_equip_obs","met_equip_int","met_supp_obs","met_supp_int","met_TDvBU","met_FINvECON","q_bldgspace","q_stafftime_clin","q_stafftime_nurs","q_stafftime_pharm","q_stafftime_lab","q_stafftime_rad","q_stafftime_odirect","q_stafftime_admin","q_stafftime_support","q_stafftime_vol","LCU_p_bldgspace","LCU_p_stafftime_clin","LCU_p_stafftime_nurs","LCU_p_stafftime_pharm","LCU_p_stafftime_lab","LCU_p_stafftime_rad","LCU_p_stafftime_odirect","LCU_p_stafftime_admin","LCU_p_stafftime_support","LCU_p_stafftime_vol","LCU_cost_total_ohd_bldg","LCU_cost_total_ohd_staff","LCU_cost_total_ohd_transport","LCU_cost_total_ohd_other","LCU_cost_total_bldgs","LCU_cost_total_equip_med","LCU_cost_total_equip_other","LCU_cost_total_furniture","LCU_cost_total_vehicles","LCU_cost_total_training","LCU_cost_total_staff_clin","LCU_cost_total_staff_support","LCU_cost_total_staff_vol","LCU_cost_total_supplies_med","LCU_cost_total_drugs","LCU_cost_total_supplies_other","LCU_cost_total_maintenance","LCU_cost_total_utilities","LCU_cost_total_transport","LCU_cost_total_food","LCU_cost_total_other","LCU_unitcost_ohd_bldg","LCU_unitcost_ohd_staff","LCU_unitcost_ohd_transport","LCU_unitcost_ohd_other","LCU_unitcost_bldgs","LCU_unitcost_equip_med","LCU_unitcost_equip_other","LCU_unitcost_furniture","LCU_unitcost_vehicles","LCU_unitcost_training","LCU_unitcost_staff_clin","LCU_unitcost_staff_support","LCU_unitcost_staff_vol","LCU_unitcost_supplies_med","LCU_unitcost_drugs","LCU_unitcost_supplies_other","LCU_unitcost_maintenance","LCU_unitcost_utilities","LCU_unitcost_transport","LCU_unitcost_food","LCU_unitcost_other","LCU_unitcost_total","LCU_unitcost_fixed","LCU_unitcost_variable","met_currency","met_currencyyear_collection","met_USDexchangerate","met_GDPdeflator","USD_GDPpercapita","met_currencyyear_reported","USD_cost_total_ohd_bldg","USD_cost_total_ohd_staff","USD_cost_total_ohd_transport","USD_cost_total_ohd_other","USD_cost_total_bldgs","USD_cost_total_equip_med","USD_cost_total_equip_other","USD_cost_total_furniture","USD_cost_total_vehicles","USD_cost_total_training","USD_cost_total_staff_clin","USD_cost_total_staff_support","USD_cost_total_staff_vol","USD_cost_total_supplies_med","USD_cost_total_drugs","USD_cost_total_supplies_other","USD_cost_total_maintenance","USD_cost_total_utilities","USD_cost_total_transport","USD_cost_total_food","USD_cost_total_other","USD_unitcost_ohd_bldg","USD_unitcost_ohd_staff","USD_unitcost_ohd_transport","USD_unitcost_ohd_other","USD_unitcost_bldgs","USD_unitcost_equip_med","USD_unitcost_equip_other","USD_unitcost_furniture","USD_unitcost_vehicles","USD_unitcost_training","USD_unitcost_staff_clin","USD_unitcost_staff_support","USD_unitcost_staff_vol","USD_unitcost_supplies_med","USD_unitcost_drugs","USD_unitcost_supplies_other","USD_unitcost_maintenance","USD_unitcost_utilities","USD_unitcost_transport","USD_unitcost_food","USD_unitcost_other","USD_unitcost_total","USD_unitcost_fixed","USD_unitcost_variable","USD_p_bldgspace","USD_p_stafftime_clin","USD_p_stafftime_nurs","USD_p_stafftime_pharm","USD_p_stafftime_lab","USD_p_stafftime_rad","USD_p_stafftime_odirect","USD_p_stafftime_admin","USD_p_stafftime_support","USD_p_stafftime_vol","LCU_tc_fixedtradeable","LCU_tc_fixednontradeable","LCU_uc_variabletradeable","LCU_uc_variablenontradeable","LCU_tc_fixedstaff","LCU_uc_variablestaff","private","public","urban","rural","logVisitsPP_TB","logVisitsPP","logVisits","logVisitsTB","logGDP","log_USD_p_bldgspace","healthcentre","primary","secondary","tertiary","USD_unitcost_ohd"
"Kenya","KE10","Urban","Primary (sub-county/district) hospital","Private for-profit",16000,57119,7597,0,170,33856,715,360,36,1.16923729470766,31939,4.72743720508576,25.5,39.5,65,20.1792320375329,60,0,0.221989683797856,0.601541666666667,2.860898,0.799833333333333,0.292,0,0.13144801713119,0.13144801713119,0.0148166666666667,5.0539753847269,"OP","OP treatment visit","LTBI","Outpatient treatment visit_LTBI","op_treatmentvisit_LTBI",12,NA,1,0,0,NA,NA,NA,NA,"TD","ECON",0.00750091236306762,0,0,0.769230769230769,0,0,0,0,0,0,325.056357094344,12.7355818327854,3.8377642993772,2.21691262455995,4.59605760392197,3.06807286673058,NA,2.88461538461538,2.69230769230769,0.769230769230769,141.780910852277,1695.23805456129,0,844.015054535737,2.43821924762269,0,0,1.64363201875665,0,0,1064.11805978877,0,0,0,0,0,0,0,0,0,0,11.8150759043564,141.269837880108,0,70.3345878779781,0.203184937301891,0,0,0.136969334896387,0,0,88.6765049823978,0,0,0,0,0,0,0,0,0,0,312.436160917038,223.75965593464,88.6765049823978,"KES",2018,0.00987264327704906,NA,1707.98681640625,2018,1.39975237846375,16.7364807128906,0,8.33265972137451,0.0240716692060232,0,0,0.0162269920110703,0,0,10.5056581497192,0,0,0,0,0,0,0,0,0,0,0.116646029055119,1.39470672607422,0,0.694388270378113,0.00200597243383527,0,0,0.00135224941186607,0,0,0.875471472740173,0,0,0,0,0,0,0,0,0,0,3.08457064628601,2.20909929275513,0.875471472740173,3.20916557312012,0.125733852386475,0.037888877093792,0.0218867883086205,0.0453752353787422,0.0302899889647961,NA,0.028478778898716,0.0265801940113306,0.00759434094652534,1.64363205432892,988.234191894531,0,0,1695.23803710938,88.6765060424805,TRUE,FALSE,TRUE,FALSE,1.41543621942031,0.878607466379287,10.9528920898574,8.93550871150322,7.44307065558702,1.16601095728159,FALSE,TRUE,FALSE,FALSE,2.20574102550745
"Kenya","KE10","Urban","Primary (sub-county/district) hospital","Private for-profit",16000,57119,7597,0,170,33856,715,360,36,1.16923729470766,31939,4.72743720508576,25.5,39.5,65,20.1792320375329,60,0,0.221989683797856,0.601541666666667,2.860898,0.799833333333333,0.292,0,0.13144801713119,0.13144801713119,0.0148166666666667,5.0539753847269,"LAB","Full haemogram",NA,"Full haemogram (RBC, WBC and platelet) tests","lab_fullhemogram",70,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",0.022226488657845,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.056357094344,12.7355818327854,3.8377642993772,2.21691262455995,4.59605760392197,3.06807286673058,NA,2.88461538461538,2.69230769230769,0.769230769230769,550.057945878291,23526.7692898466,0,35798.2028899351,7.22486143411785,961.425387623425,27.8047744188885,50.0371818777802,0,0,7044.91168524793,0,0,2011.86410774685,0,0,0,0,0,0,0,7.85797065540416,336.096704140666,0,511.402898427644,0.103212306201684,13.7346483946204,0.397211063126978,0.714816883968289,0,0,100.641595503542,0,0,28.7409158249549,0,0,0,0,0,0,0,999.689973200128,870.307461871631,129.382511328497,"KES",2018,0.00987264327704906,NA,1707.98681640625,2018,5.43052577972412,232.271408081055,0,353.422882080078,0.0713284760713577,9.4918098449707,0.274506628513336,0.493999242782593,0,0,69.5519027709961,0,0,19.8624172210693,0,0,0,0,0,0,0,0.0775789394974709,3.31816291809082,0,5.04889822006226,0.00101897830609232,0.135597288608551,0.00392152322456241,0.00705713219940662,0,0,0.993598580360413,0,0,0.283748805522919,0,0,0,0,0,0,0,9.8695821762085,8.59223556518555,1.27734732627869,3.20916557312012,0.125733852386475,0.037888877093792,0.0218867883086205,0.0453752353787422,0.0302899889647961,NA,0.028478778898716,0.0265801940113306,0.00759434094652534,1039.26733398438,36355.484375,28.7409152984619,0,23526.76953125,100.641593933105,TRUE,FALSE,TRUE,FALSE,1.41543621942031,0.878607466379287,10.9528920898574,8.93550871150322,7.44307065558702,1.16601095728159,FALSE,TRUE,FALSE,FALSE,8.44464007765055
"Kenya","KE11","Rural","Primary (sub-county/district) hospital","Public",6636.8,71425,26118,14926,68,59779,2810.8,1216,640.396,0.653614138903418,45301,5.35751007082544,0.509289444209004,2.17065,2.679939444209,163.475865424451,55,0,0.509289444209004,1.08713533333333,0,1.15244860466661,0.819,1.80041666666667,1.07783292150093,1.62916142719829,2.17065,10.2459343975748,"CS","CM event",NA,"Community event","com_event",4,NA,0.75,0.25,0,NA,NA,NA,NA,"TD","ECON",0,9.23076923076923,0,0,9.23076923076923,0,0,0,0,18.4615384615385,1913.27987947043,22.458591178824,8.04841554631481,NA,9.00384615384615,8.94090056285178,9.75418417322386,3.85456730769231,0.635769230769231,0.368553198350724,0,958.476322636389,0,2417.21366207026,0,0,0,0,0,0,47784.9709451364,0,1415.24428166678,0,0,0,0,0,0,0,0,0,239.619080659097,0,604.303415517565,0,0,0,0,0,0,11946.2427362841,0,353.811070416695,0,0,0,0,0,0,0,0,13143.9763028775,843.922496176662,12300.0538067008,"KES",2018,0.00987264327704906,NA,1707.98681640625,2018,0,9.46269512176514,0,23.8642883300781,0,0,0,0,0,0,471.763977050781,0,13.9722023010254,0,0,0,0,0,0,0,0,0,2.36567378044128,0,5.96607208251953,0,0,0,0,0,0,117.940994262695,0,3.49305057525635,0,0,0,0,0,0,0,0,129.76579284668,8.33174610137939,121.434043884277,18.8891296386719,0.221725657582283,0.0794591382145882,NA,0.0888917595148087,0.0882703214883804,0.0962995812296867,0.0380547679960728,0.00627672299742699,0.00363859417848289,0,2417.21362304688,0,0,958.476318359375,12300.0546875,FALSE,TRUE,FALSE,TRUE,1.94360167443658,4.2907116746934,11.176403227099,10.1703800107804,7.44307065558702,2.93858660520957,FALSE,TRUE,FALSE,FALSE,8.33174586296081
"Kenya","KE11","Rural","Primary (sub-county/district) hospital","Public",6636.8,71425,26118,14926,68,59779,2810.8,1216,640.396,0.653614138903418,45301,5.35751007082544,0.509289444209004,2.17065,2.679939444209,163.475865424451,55,0,0.509289444209004,1.08713533333333,0,1.15244860466661,0.819,1.80041666666667,1.07783292150093,1.62916142719829,2.17065,10.2459343975748,"OP","OP treatment visit",NA,"Outpatient treatment visit","op_treatmentvisit",1657,NA,1,0,0,NA,NA,NA,NA,"TD","ECON",4.81398934238279,0.230769230769231,0,0,0,0,0,0,0,0,1913.27987947043,22.458591178824,8.04841554631481,NA,9.00384615384615,8.94090056285178,9.75418417322386,3.85456730769231,0.635769230769231,0.368553198350724,16285.0469511257,28835.4927233108,0,104697.347052887,9210.5089487661,1289.12610529174,0,3497.60266988363,35070.9895913767,2828.24290659678,318553.353027181,0,0,1157.52706950751,0,0,0,0,49189.399080497,0,0,9.82803074901973,17.4022285596323,0,63.1848805388576,5.5585449298528,0.777987993537559,0,2.1108042666769,21.1653528010722,1.70684544755388,192.247044675426,0,0,0.69856793573175,0,0,0,0,29.6858171879886,0,0,344.366105085349,121.734675286203,222.631429799146,"KES",2018,0.00987264327704906,NA,1707.98681640625,2018,160.776458740234,284.682525634766,0,1033.63952636719,90.9320678710938,12.7270822525024,0,34.5305824279785,346.243377685547,27.922233581543,3144.96362304688,0,0,11.4278516769409,0,0,0,0,485.62939453125,0,0,0.0970286428928375,0.171805992722511,0,0.62380176782608,0.0548775307834148,0.00768079794943333,0,0.0208392180502415,0.208957985043526,0.0168510768562555,1.89798653125763,0,0,0.00689671188592911,0,0,0,0,0.29307746887207,0,0,3.39980363845825,1.20184302330017,2.19796061515808,18.8891296386719,0.221725657582283,0.0794591382145882,NA,0.0888917595148087,0.0882703214883804,0.0962995812296867,0.0380547679960728,0.00627672299742699,0.00363859417848289,39857.71875,133021.15625,0.698567926883698,29.6858177185059,28835.4921875,192.247039794922,FALSE,TRUE,FALSE,TRUE,1.94360167443658,4.2907116746934,11.176403227099,10.1703800107804,7.44307065558702,2.93858660520957,FALSE,TRUE,FALSE,FALSE,0.892636403441428
"Kenya","KE11","Rural","Primary (sub-county/district) hospital","Public",6636.8,71425,26118,14926,68,59779,2810.8,1216,640.396,0.653614138903418,45301,5.35751007082544,0.509289444209004,2.17065,2.679939444209,163.475865424451,55,0,0.509289444209004,1.08713533333333,0,1.15244860466661,0.819,1.80041666666667,1.07783292150093,1.62916142719829,2.17065,10.2459343975748,"OT","Contact tracing",NA,"Contact tracing","oth_Contacttracing",136,NA,0,0,0,NA,NA,NA,NA,"TD","ECON",0,0,0,0,0,0,0,0,0,13.2352941176471,1913.27987947043,22.458591178824,8.04841554631481,NA,9.00384615384615,8.94090056285178,9.75418417322386,3.85456730769231,0.635769230769231,0.368553198350724,0,71828.2869477033,0,181146.171723386,0,0,0,0,0,0,0,0,34496.5793656278,0,0,0,0,0,0,0,0,0,528.149168733112,0,1331.9571450249,0,0,0,0,0,0,0,0,253.65131886491,0,0,0,0,0,0,0,0,2113.75763262292,1860.10631375801,253.65131886491,"KES",2018,0.00987264327704906,NA,1707.98681640625,2018,0,709.135070800781,0,1788.39147949219,0,0,0,0,0,0,0,0,340.572418212891,0,0,0,0,0,0,0,0,0,5.21422815322876,0,13.1499376296997,0,0,0,0,0,0,0,0,2.50420904159546,0,0,0,0,0,0,0,0,20.8683757781982,18.3641662597656,2.50420904159546,18.8891296386719,0.221725657582283,0.0794591382145882,NA,0.0888917595148087,0.0882703214883804,0.0962995812296867,0.0380547679960728,0.00627672299742699,0.00363859417848289,0,181146.171875,0,0,71828.2890625,253.651321411133,FALSE,TRUE,FALSE,TRUE,1.94360167443658,4.2907116746934,11.176403227099,10.1703800107804,7.44307065558702,2.93858660520957,FALSE,TRUE,FALSE,FALSE,18.3641657829285
"Kenya","KE11","Rural","Primary (sub-county/district) hospital","Public",6636.8,71425,26118,14926,68,59779,2810.8,1216,640.396,0.653614138903418,45301,5.35751007082544,0.509289444209004,2.17065,2.679939444209,163.475865424451,55,0,0.509289444209004,1.08713533333333,0,1.15244860466661,0.819,1.80041666666667,1.07783292150093,1.62916142719829,2.17065,10.2459343975748,"LAB","HB estimation",NA,"HB estimation","lab_HBestimation",285.6,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",1.65661544023142,NA,NA,NA,NA,NA,NA,NA,NA,NA,1913.27987947043,22.458591178824,8.04841554631481,NA,9.00384615384615,8.94090056285178,9.75418417322386,3.85456730769231,0.635769230769231,0.368553198350724,5604.09637524768,26692.7114100043,0,78321.0474375824,3169.56898981482,984.736255483341,148.158371433323,513.263737860068,0,0,54003.7274958748,0,0,472.013213828097,0,0,0,0,0,0,0,19.622186187842,93.4618746848891,0,274.233359375289,11.0979306366065,3.44795607662234,0.518761804738526,1.79714193928595,0,0,189.088681708245,0,0,1.65270733133087,0,0,0,0,0,0,0,594.920599744849,404.179210705273,190.741389039576,"KES",2018,0.00987264327704906,NA,1707.98681640625,2018,55.3272438049316,263.527618408203,0,773.235778808594,31.2920246124268,9.72194957733154,1.46271479129791,5.06726980209351,0,0,533.159545898438,0,0,4.66001796722412,0,0,0,0,0,0,0,0.19372284412384,0.922715723514557,0,2.70740818977356,0.109565913677216,0.0340404398739338,0.00512155005708337,0.0177425406873226,0,0,1.86680507659912,0,0,0.0163165908306837,0,0,0,0,0,0,0,5.87343883514404,3.99031710624695,1.88312172889709,18.8891296386719,0.221725657582283,0.0794591382145882,NA,0.0888917595148087,0.0882703214883804,0.0962995812296867,0.0380547679960728,0.00627672299742699,0.00363859417848289,1646.15844726562,87094.7109375,1.65270733833313,0,26692.7109375,189.088684082031,FALSE,TRUE,FALSE,TRUE,1.94360167443658,4.2907116746934,11.176403227099,10.1703800107804,7.44307065558702,2.93858660520957,FALSE,TRUE,FALSE,FALSE,3.82384675741196
"Kenya","KE11","Rural","Primary (sub-county/district) hospital","Public",6636.8,71425,26118,14926,68,59779,2810.8,1216,640.396,0.653614138903418,45301,5.35751007082544,0.509289444209004,2.17065,2.679939444209,163.475865424451,55,0,0.509289444209004,1.08713533333333,0,1.15244860466661,0.819,1.80041666666667,1.07783292150093,1.62916142719829,2.17065,10.2459343975748,"OP","OP diagnostic visit",NA,"Outpatient diagnostic visit","op_diagnosticvisit",1206,NA,1,0,0,NA,NA,NA,NA,"TD","ECON",3.50372428902453,0.41044776119403,0,0,0,0,0,0,0,0.110792192881745,1913.27987947043,22.458591178824,8.04841554631481,NA,9.00384615384615,8.94090056285178,9.75418417322386,3.85456730769231,0.635769230769231,0.368553198350724,11852.6050833178,20987.0876429166,0,76200.9659298623,6703.60518540248,938.253520206296,3.61473476694461,2549.41925521155,25525.4154780931,2828.24290659678,412369.910828788,0,2560.70762214083,849.75513252349,0,0,0,0,35801.0955287142,0,0,9.82803074901973,17.4022285596323,0,63.1848805388576,5.5585449298528,0.777987993537559,0.00299729250990432,2.11394631443744,21.1653528010723,2.3451433719708,341.931932693854,0,2.12330648602059,0.70460624587354,0,0,0,0,29.6858171879886,0,0,496.824775164628,122.37911255089,374.445662613737,"KES",2018,0.00987264327704906,NA,1707.98681640625,2018,117.016540527344,207.198028564453,0,752.304931640625,66.1823043823242,9.26304244995117,0.0356869883835316,25.169506072998,252.003326416016,27.922233581543,4071.18090820312,0,25.2809524536133,8.389328956604,0,0,0,0,353.451446533203,0,0,0.0970286428928375,0.171805992722511,0,0.62380176782608,0.0548775307834148,0.00768079794943333,2.95911995635834e-05,0.0208702385425568,0.208957985043526,0.0231527630239725,3.37577199935913,0,0.0209626480937004,0.00695632630959153,0,0,0,0,0.29307746887207,0,0,4.90497398376465,1.20820534229279,3.69676852226257,18.8891296386719,0.221725657582283,0.0794591382145882,NA,0.0888917595148087,0.0882703214883804,0.0962995812296867,0.0380547679960728,0.00627672299742699,0.00363859417848289,29016.703125,97585.421875,0.704606235027313,29.6858177185059,20987.087890625,344.055267333984,FALSE,TRUE,FALSE,TRUE,1.94360167443658,4.2907116746934,11.176403227099,10.1703800107804,7.44307065558702,2.93858660520957,FALSE,TRUE,FALSE,FALSE,0.892636403441428
"Kenya","KE11","Rural","Primary (sub-county/district) hospital","Public",6636.8,71425,26118,14926,68,59779,2810.8,1216,640.396,0.653614138903418,45301,5.35751007082544,0.509289444209004,2.17065,2.679939444209,163.475865424451,55,0,0.509289444209004,1.08713533333333,0,1.15244860466661,0.819,1.80041666666667,1.07783292150093,1.62916142719829,2.17065,10.2459343975748,"IP","IP bedday",NA,"Inpatient bedday","ip_ipbedday",68,NA,0,1,0,NA,NA,NA,NA,"TD","ECON",2.15945330296128,0.115755627009646,0.638076923076923,0,0,0,0.288461538461538,0,0,0,1913.27987947043,22.458591178824,8.04841554631481,NA,9.00384615384615,8.94090056285178,9.75418417322386,3.85456730769231,0.635769230769231,0.368553198350724,7305.1259415712,5816.601631286,0,29012.9038092499,4131.63855521177,7.77558393938441,0,80.4324113655446,1439.24399047291,2828.24290659678,41132.0015452016,0,0,0,0,0,0,0,2018.63556878322,3586.55911173691,0,107.428322670165,85.5382592836177,0,426.660350136027,60.7593905178202,0.114346822638006,0,1.18282957890507,21.1653528010723,41.5918074499527,604.882375664729,0,0,0,0,0,0,0,29.6858171879886,52.7435163490722,0,1431.75236846199,744.440659260198,687.31170920179,"KES",2018,0.00987264327704906,NA,1707.98681640625,2018,72.1209030151367,57.4252319335938,0,286.434051513672,40.7901954650879,0.0767655670642853,0,0.794080495834351,14.2091426849365,27.922233581543,406.081573486328,0,0,0,0,0,0,0,19.9292697906494,35.4088172912598,0,1.06060147285461,0.844488739967346,0,4.2122654914856,0.599855780601501,0.00112890533637255,0,0.0116776544600725,0.208957985043526,0.410621076822281,5.97178792953491,0,0,0,0,0,0,0,0.29307746887207,0.520717918872833,0,14.1351804733276,7.34959697723389,6.78558349609375,18.8891296386719,0.221725657582283,0.0794591382145882,NA,0.0888917595148087,0.0882703214883804,0.0962995812296867,0.0380547679960728,0.00627672299742699,0.00363859417848289,1527.45202636719,43277.91015625,52.7435150146484,29.6858177185059,5816.6015625,604.882385253906,FALSE,TRUE,FALSE,TRUE,1.94360167443658,4.2907116746934,11.176403227099,10.1703800107804,7.44307065558702,2.93858660520957,FALSE,TRUE,FALSE,FALSE,6.11735570430756
"Kenya","KE11","Rural","Primary (sub-county/district) hospital","Public",6636.8,71425,26118,14926,68,59779,2810.8,1216,640.396,0.653614138903418,45301,5.35751007082544,0.509289444209004,2.17065,2.679939444209,163.475865424451,55,0,0.509289444209004,1.08713533333333,0,1.15244860466661,0.819,1.80041666666667,1.07783292150093,1.62916142719829,2.17065,10.2459343975748,"OT","LTFU tracing","Phone call","Lost to follow-up tracing per person on contact list (phone calls)","com_LTFUtracing_calls",6,NA,1,0,0,NA,NA,NA,NA,"TD","ECON",0,0,0,0,0,0,0,0,0,0.288461538461538,1913.27987947043,22.458591178824,8.04841554631481,NA,9.00384615384615,8.94090056285178,9.75418417322386,3.85456730769231,0.635769230769231,0.368553198350724,0,3168.89501239867,0,7991.7428701494,0,0,0,0,0,0,0,0,33.1697878515652,0,0,0,0,0,0,0,0,0,528.149168733112,0,1331.9571450249,0,0,0,0,0,0,0,0,5.52829797526087,0,0,0,0,0,0,0,0,1865.63461173327,1860.10631375801,5.52829797526087,"KES",2018,0.00987264327704906,NA,1707.98681640625,2018,0,31.2853698730469,0,78.8996276855469,0,0,0,0,0,0,0,0,0.327473491430283,0,0,0,0,0,0,0,0,0,5.21422815322876,0,13.1499376296997,0,0,0,0,0,0,0,0,0.0545789152383804,0,0,0,0,0,0,0,0,18.4187450408936,18.3641662597656,0.0545789152383804,18.8891296386719,0.221725657582283,0.0794591382145882,NA,0.0888917595148087,0.0882703214883804,0.0962995812296867,0.0380547679960728,0.00627672299742699,0.00363859417848289,0,7991.74267578125,0,0,3168.89501953125,5.52829790115356,FALSE,TRUE,FALSE,TRUE,1.94360167443658,4.2907116746934,11.176403227099,10.1703800107804,7.44307065558702,2.93858660520957,FALSE,TRUE,FALSE,FALSE,18.3641657829285
"Kenya","KE11","Rural","Primary (sub-county/district) hospital","Public",6636.8,71425,26118,14926,68,59779,2810.8,1216,640.396,0.653614138903418,45301,5.35751007082544,0.509289444209004,2.17065,2.679939444209,163.475865424451,55,0,0.509289444209004,1.08713533333333,0,1.15244860466661,0.819,1.80041666666667,1.07783292150093,1.62916142719829,2.17065,10.2459343975748,"LAB","Blood sugar",NA,"Blood Sugar Test","lab_BloodSugarTest",75.95,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",0.440546017806639,NA,NA,NA,NA,NA,NA,NA,NA,NA,1913.27987947043,22.458591178824,8.04841554631481,NA,9.00384615384615,8.94090056285178,9.75418417322386,3.85456730769231,0.635769230769231,0.368553198350724,1490.3050409666,7098.42938231733,0,20828.0236445532,842.887831850265,18.7568810568255,39.399959069891,136.492930288768,0,0,7180.64268787061,0,0,2700.92503901458,0,0,0,0,0,0,0,19.622186187842,93.4618746848891,0,274.233359375289,11.0979306366065,0.246963542552015,0.518761804738526,1.79714193928595,0,0,94.5443408541226,0,0,35.5618833313309,0,0,0,0,0,0,0,531.084442356656,400.978218171203,130.106224185453,"KES",2018,0.00987264327704906,NA,1707.98681640625,2018,14.7132501602173,70.0802612304688,0,205.627655029297,8.32153129577637,0.185179993510246,0.388981729745865,1.34754598140717,0,0,70.8919219970703,0,0,26.6652698516846,0,0,0,0,0,0,0,0.19372284412384,0.922715723514557,0,2.70740818977356,0.109565913677216,0.00243818294256926,0.00512155005708337,0.0177425406873226,0,0,0.933402538299561,0,0,0.351089775562286,0,0,0,0,0,0,0,5.2432074546814,3.95871496200562,1.28449237346649,18.8891296386719,0.221725657582283,0.0794591382145882,NA,0.0888917595148087,0.0882703214883804,0.0962995812296867,0.0380547679960728,0.00627672299742699,0.00363859417848289,194.649765014648,23161.216796875,35.561882019043,0,7098.42919921875,94.5443420410156,FALSE,TRUE,FALSE,TRUE,1.94360167443658,4.2907116746934,11.176403227099,10.1703800107804,7.44307065558702,2.93858660520957,FALSE,TRUE,FALSE,FALSE,3.82384675741196
"Kenya","KE11","Rural","Primary (sub-county/district) hospital","Public",6636.8,71425,26118,14926,68,59779,2810.8,1216,640.396,0.653614138903418,45301,5.35751007082544,0.509289444209004,2.17065,2.679939444209,163.475865424451,55,0,0.509289444209004,1.08713533333333,0,1.15244860466661,0.819,1.80041666666667,1.07783292150093,1.62916142719829,2.17065,10.2459343975748,"RAD","Ultrasound",NA,"Ultrasound","rad_Ultrasound",75,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",4.81085526315789,NA,NA,NA,NA,NA,NA,NA,NA,NA,1913.27987947043,22.458591178824,8.04841554631481,NA,9.00384615384615,8.94090056285178,9.75418417322386,3.85456730769231,0.635769230769231,0.368553198350724,16274.4448031573,16051.3805719913,0,72435.8471998552,9204.51257804443,67993.6938309926,8542.92944451909,158.70947491673,0,0,111224.318204272,0,0,543.600411994243,0,0,0,0,0,0,0,216.992597375431,214.018407626551,0,965.81129599807,122.726834373926,906.582584413234,113.905725926921,2.11612633222307,0,0,1482.99090939029,0,0,7.24800549325658,0,0,0,0,0,0,0,4032.3924869299,2542.15357204636,1490.23891488355,"KES",2018,0.00987264327704906,NA,1707.98681640625,2018,160.671783447266,158.46955871582,0,715.13330078125,90.8728713989258,671.277465820312,84.3412933349609,1.5668820142746,0,0,1098.07800292969,0,0,5.36677312850952,0,0,0,0,0,0,0,2.1422905921936,2.11292743682861,0,9.53511047363281,1.21163821220398,8.95036602020264,1.12455058097839,0.020891759544611,0,0,14.6410398483276,0,0,0.0715569704771042,0,0,0,0,0,0,0,39.8103713989258,25.0977745056152,14.7125968933105,18.8891296386719,0.221725657582283,0.0794591382145882,NA,0.0888917595148087,0.0882703214883804,0.0962995812296867,0.0380547679960728,0.00627672299742699,0.00363859417848289,76695.3359375,97914.8046875,7.24800539016724,0,16051.380859375,1482.99096679688,FALSE,TRUE,FALSE,TRUE,1.94360167443658,4.2907116746934,11.176403227099,10.1703800107804,7.44307065558702,2.93858660520957,FALSE,TRUE,FALSE,FALSE,13.790328502655
