"fc_country","fc_code","fc_geog1","fc_type","fc_ownership","fc_size_m2","fc_opvisits_total","fc_opvisits_TB","fc_ipdays_total","fc_ipdays_tb","ss_lab_total","ss_lab_tb","ss_rad_total","ss_rad_tb","capacity","fc_catchmentpop","fc_timespent_TB","fc_FTE_facility_clin","fc_FTE_facility_support","fc_FTE_total","fc_m2_TB","fc_beds_facility","fc_beds_TB","fc_FTE_TB_doctors","fc_FTE_TB_nurses","fc_FTE_TB_pharm","fc_FTE_TB_lab","fc_FTE_TB_rad","fc_FTE_TB_odirect","fc_FTE_TB_admin","fc_FTE_TB_support","fc_FTE_TB_vol","fc_FTE_TB","outputgroup","output","output_pop2","originaloutputdescription","output_plink","servicestatistics","met_stafftime_obs","met_stafftime_int","met_stafftime_tmst","met_stafftime_ass","met_equip_obs","met_equip_int","met_supp_obs","met_supp_int","met_TDvBU","met_FINvECON","q_bldgspace","q_stafftime_clin","q_stafftime_nurs","q_stafftime_pharm","q_stafftime_lab","q_stafftime_rad","q_stafftime_odirect","q_stafftime_admin","q_stafftime_support","q_stafftime_vol","LCU_p_bldgspace","LCU_p_stafftime_clin","LCU_p_stafftime_nurs","LCU_p_stafftime_pharm","LCU_p_stafftime_lab","LCU_p_stafftime_rad","LCU_p_stafftime_odirect","LCU_p_stafftime_admin","LCU_p_stafftime_support","LCU_p_stafftime_vol","LCU_cost_total_ohd_bldg","LCU_cost_total_ohd_staff","LCU_cost_total_ohd_transport","LCU_cost_total_ohd_other","LCU_cost_total_bldgs","LCU_cost_total_equip_med","LCU_cost_total_equip_other","LCU_cost_total_furniture","LCU_cost_total_vehicles","LCU_cost_total_training","LCU_cost_total_staff_clin","LCU_cost_total_staff_support","LCU_cost_total_staff_vol","LCU_cost_total_supplies_med","LCU_cost_total_drugs","LCU_cost_total_supplies_other","LCU_cost_total_maintenance","LCU_cost_total_utilities","LCU_cost_total_transport","LCU_cost_total_food","LCU_cost_total_other","LCU_unitcost_ohd_bldg","LCU_unitcost_ohd_staff","LCU_unitcost_ohd_transport","LCU_unitcost_ohd_other","LCU_unitcost_bldgs","LCU_unitcost_equip_med","LCU_unitcost_equip_other","LCU_unitcost_furniture","LCU_unitcost_vehicles","LCU_unitcost_training","LCU_unitcost_staff_clin","LCU_unitcost_staff_support","LCU_unitcost_staff_vol","LCU_unitcost_supplies_med","LCU_unitcost_drugs","LCU_unitcost_supplies_other","LCU_unitcost_maintenance","LCU_unitcost_utilities","LCU_unitcost_transport","LCU_unitcost_food","LCU_unitcost_other","LCU_unitcost_total","LCU_unitcost_fixed","LCU_unitcost_variable","met_currency","met_currencyyear_collection","met_USDexchangerate","met_GDPdeflator","USD_GDPpercapita","met_currencyyear_reported","USD_cost_total_ohd_bldg","USD_cost_total_ohd_staff","USD_cost_total_ohd_transport","USD_cost_total_ohd_other","USD_cost_total_bldgs","USD_cost_total_equip_med","USD_cost_total_equip_other","USD_cost_total_furniture","USD_cost_total_vehicles","USD_cost_total_training","USD_cost_total_staff_clin","USD_cost_total_staff_support","USD_cost_total_staff_vol","USD_cost_total_supplies_med","USD_cost_total_drugs","USD_cost_total_supplies_other","USD_cost_total_maintenance","USD_cost_total_utilities","USD_cost_total_transport","USD_cost_total_food","USD_cost_total_other","USD_unitcost_ohd_bldg","USD_unitcost_ohd_staff","USD_unitcost_ohd_transport","USD_unitcost_ohd_other","USD_unitcost_bldgs","USD_unitcost_equip_med","USD_unitcost_equip_other","USD_unitcost_furniture","USD_unitcost_vehicles","USD_unitcost_training","USD_unitcost_staff_clin","USD_unitcost_staff_support","USD_unitcost_staff_vol","USD_unitcost_supplies_med","USD_unitcost_drugs","USD_unitcost_supplies_other","USD_unitcost_maintenance","USD_unitcost_utilities","USD_unitcost_transport","USD_unitcost_food","USD_unitcost_other","USD_unitcost_total","USD_unitcost_fixed","USD_unitcost_variable","USD_p_bldgspace","USD_p_stafftime_clin","USD_p_stafftime_nurs","USD_p_stafftime_pharm","USD_p_stafftime_lab","USD_p_stafftime_rad","USD_p_stafftime_odirect","USD_p_stafftime_admin","USD_p_stafftime_support","USD_p_stafftime_vol","LCU_tc_fixedtradeable","LCU_tc_fixednontradeable","LCU_uc_variabletradeable","LCU_uc_variablenontradeable","LCU_tc_fixedstaff","LCU_uc_variablestaff","fc_init_total","construction_idx","met_PPP","ID_p_bldgspace","ID_unitcost_bldgs","ID_unitcost_staff_clin","ID_unitcost_staff_support","ID_unitcost_staff_vol","ID_unitcost_training","ID_unitcost_utilities","ID_unitcost_ohd_bldg","ID_unitcost_ohd_staff","ID_unitcost_equip_med","ID_unitcost_equip_other","ID_unitcost_furniture","ID_unitcost_vehicles","ID_unitcost_supplies_med","ID_unitcost_drugs","ID_unitcost_supplies_other","ID_unitcost_ohd_transport","ID_unitcost_transport","ID_unitcost_ohd_other","ID_unitcost_other","ID_unitcost_maintenance","ID_unitcost_food","ID_unitcost_fixed","ID_unitcost_variable","ID_unitcost_total","logVisits","logVisitsPP_TB","public","urban","primary","secondary","tertiary","healthcentre"
"Philippines","PH19","Rural","Community health unit","Public",105.33,9255,4061,0,0,432,497,0,0,0.668924911476533,85017,0.750047402917502,NA,NA,NA,42.2082052944354,0,0,0.334941176470588,1.0349625,0,0.0316875,0,0,0,0,0,1.40159117647059,"OP","OP vaccinations",NA,"Outpatient vaccinations","op_vaccinations",17,NA,0,1,0,NA,NA,NA,NA,"TD","FIN",0.0805961347969399,0,0.176470588235294,0,0,0,0,0,0,0,1507.77629887783,8.16453172645548,3.1987169526807,NA,3.52842375919688,NA,NA,NA,NA,NA,92.9081579348666,2105.39536764827,0,84.6897008148464,121.520941827988,0,50.0025201546729,2.13425621009821,0,0,478.612563582786,0,0,191.19839294188,0,0,0,0,0,0,0,5.4651857608745,123.846786332251,0,4.98174710675567,7.14829069576402,0,2.94132471498076,0.125544482946954,0,0,28.1536802107521,0,0,11.2469642906988,0,0,0,0,0,0,0,183.909523595024,144.508879093573,39.4006445014509,"PHP",2017,0.0198389086872339,FALSE,3252.09228515625,2018,1.84319651126862,41.7687454223633,0,1.68015122413635,2.41084289550781,0,0.991995453834534,0.0423413142561913,0,0,9.49515056610107,0,0,3.79316735267639,0,0,0,0,0,0,0,0.108423322439194,2.45698499679565,0,0.0988324284553528,0.141814291477203,0,0.0583526715636253,0.00249066553078592,0,0,0.558538317680359,0,0,0.223127499222755,0,0,0,0,0,0,0,3.64856433868408,2.86689853668213,0.781665802001953,29.9126358032227,0.161975398659706,0.0634590536355972,NA,0.0700000748038292,NA,NA,NA,NA,NA,52.136775970459,299.118804931641,11.2469644546509,0,2105.39526367188,28.1536808013916,202,53.5,19.9645137786865,75.5228159118749,0.358049826557525,1.41018611937387,0,0,0,0,0.273744996820757,6.20334598203268,0,0.0583526715636253,0.00249066553078592,0,0.223127499222755,0,0,0,0,0.249530099354287,0,0,0,7.14551424185966,1.63331361859663,8.77882786045629,9.1329192250076,2.07167831477542,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Philippines","PH19","Rural","Community health unit","Public",105.33,9255,4061,0,0,432,497,0,0,0.668924911476533,85017,0.750047402917502,NA,NA,NA,42.2082052944354,0,0,0.334941176470588,1.0349625,0,0.0316875,0,0,0,0,0,1.40159117647059,"OP","OP cough triage",NA,"Outpatient cough triage","op_coughtriage",204,NA,0,1,0,NA,NA,NA,NA,"TD","FIN",0.967153617563278,0,0.0392156862745098,0,0,0,0,0,0,0,1507.77629887783,8.16453172645548,3.1987169526807,NA,3.52842375919688,NA,NA,NA,NA,NA,1114.8978952184,25264.7444117792,0,1016.27640977816,1458.25130193586,0,0,415.043468360084,0,0,1276.3001695541,0,0,0,0,0,0,0,0,0,0,5.46518576087451,123.846786332251,0,4.98174710675567,7.14829069576402,0,0,2.03452680568669,0,0,6.25637338016713,0,0,0,0,0,0,0,0,0,0,149.732910081499,143.476536701332,6.25637338016713,"PHP",2017,0.0198389086872339,FALSE,3252.09228515625,2018,22.1183567047119,501.224945068359,0,20.1618156433105,28.9301147460938,0,0,8.23400974273682,0,0,25.3204021453857,0,0,0,0,0,0,0,0,0,0,0.108423322439194,2.45698499679565,0,0.0988324284553528,0.141814291477203,0,0,0.0403627902269363,0,0,0.124119617044926,0,0,0,0,0,0,0,0,0,0,2.97053742408752,2.84641790390015,0.124119617044926,29.9126358032227,0.161975398659706,0.0634590536355972,NA,0.0700000748038292,NA,NA,NA,NA,NA,415.04345703125,3589.42553710938,0,0,25264.744140625,6.25637340545654,202,53.5,19.9645137786865,75.5228159118749,0.358049826557525,0.313374693194193,0,0,0,0,0.273744996820758,6.20334598203268,0,0,0.0403627902269363,0,0,0,0,0,0,0.249530099354287,0,0,0,7.12503369499219,0.313374693194193,7.43840838818638,9.1329192250076,2.07167831477542,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Philippines","PH19","Rural","Community health unit","Public",105.33,9255,4061,0,0,432,497,0,0,0.668924911476533,85017,0.750047402917502,NA,NA,NA,42.2082052944354,0,0,0.334941176470588,1.0349625,0,0.0316875,0,0,0,0,0,1.40159117647059,"OP","OP screening visit",NA,"Outpatient screening visit","op_screeningvisit",204,NA,0,1,0,NA,NA,NA,NA,"TD","FIN",0.967153617563278,0,0.117647058823529,0,0,0,0,0,0,0,1507.77629887783,8.16453172645548,3.1987169526807,NA,3.52842375919688,NA,NA,NA,NA,NA,1114.8978952184,25264.7444117792,0,1016.27640977816,1458.25130193586,113.231616575512,378.330735807067,48.4638925793689,0,0,3828.90050866229,0,0,0,0,0,0,0,0,0,0,5.46518576087451,123.846786332251,0,4.98174710675567,7.14829069576402,0.55505694399761,1.8545624304268,0.237568100879259,0,0,18.7691201405014,0,0,0,0,0,0,0,0,0,0,162.85831751145,144.089197370949,18.7691201405014,"PHP",2017,0.0198389086872339,FALSE,3252.09228515625,2018,22.1183567047119,501.224945068359,0,20.1618156433105,28.9301147460938,2.24639177322388,7.50566911697388,0.961470723152161,0,0,75.9612045288086,0,0,0,0,0,0,0,0,0,0,0.108423322439194,2.45698499679565,0,0.0988324284553528,0.141814291477203,0.0110117243602872,0.0367924943566322,0.00471309199929237,0,0,0.372358858585358,0,0,0,0,0,0,0,0,0,0,3.23093128204346,2.85857248306274,0.372358858585358,29.9126358032227,0.161975398659706,0.0634590536355972,NA,0.0700000748038292,NA,NA,NA,NA,NA,540.026245117188,3589.42553710938,0,0,25264.744140625,18.7691192626953,202,53.5,19.9645137786865,75.5228159118749,0.358049826557525,0.940124079582581,0,0,0,0,0.273744996820758,6.20334598203268,0.0110117243602872,0.0367924943566322,0.00471309199929237,0,0,0,0,0,0,0.249530099354287,0,0,0,7.13718821548146,0.940124079582581,8.07731229506404,9.1329192250076,2.07167831477542,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Philippines","PH19","Rural","Community health unit","Public",105.33,9255,4061,0,0,432,497,0,0,0.668924911476533,85017,0.750047402917502,NA,NA,NA,42.2082052944354,0,0,0.334941176470588,1.0349625,0,0.0316875,0,0,0,0,0,1.40159117647059,"LAB","TSTPPD testMantoux test",NA,"TST/PPD test/Mantoux test","lab_TSTPPD",30,NA,NA,NA,NA,NA,NA,NA,NA,"TD","FIN",0.502433848676549,NA,NA,NA,NA,NA,NA,NA,NA,NA,1507.77629887783,8.16453172645548,3.1987169526807,NA,3.52842375919688,NA,NA,NA,NA,NA,579.186625788859,3285.97052123345,0,149.441583761146,757.557848788469,0,6.6931645221764,3.76633448840861,0,0,743.998651576889,0,0,337.408928720965,0,0,0,0,0,0,0,19.3062208596286,109.532350707782,0,4.98138612537152,25.251928292949,0,0.223105484072547,0.125544482946954,0,0,24.799955052563,0,0,11.2469642906988,0,0,0,0,0,0,0,195.467455296012,159.42053595275,36.0469193432618,"PHP",2017,0.0198389086872339,FALSE,3252.09228515625,2018,11.4904308319092,65.190071105957,0,2.96475791931152,15.0291213989258,0,0.132785081863403,0.0747199654579163,0,0,14.76012134552,0,0,6.69382476806641,0,0,0,0,0,0,0,0.383014351129532,2.17300224304199,0,0.0988252609968185,0.500970721244812,0,0.00442616920918226,0.00249066553078592,0,0,0.492004036903381,0,0,0.223127499222755,0,0,0,0,0,0,0,3.87786102294922,3.16272950172424,0.715131521224976,29.9126358032227,0.161975398659706,0.0634590536355972,NA,0.0700000748038292,NA,NA,NA,NA,NA,10.4594984054565,1486.18603515625,11.2469644546509,0,3285.97045898438,24.799955368042,202,53.5,19.9645137786865,75.5228159118749,1.26484063538313,1.24220180503663,0,0,0,0,0.967026849421163,5.48635203050702,0,0.00442616920918226,0.00249066553078592,0,0.223127499222755,0,0,0,0,0.249512018203493,0,0,0,7.97464836825477,1.46532930425938,9.43997767251415,9.1329192250076,2.07167831477542,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Philippines","PH19","Rural","Community health unit","Public",105.33,9255,4061,0,0,432,497,0,0,0.668924911476533,85017,0.750047402917502,NA,NA,NA,42.2082052944354,0,0,0.334941176470588,1.0349625,0,0.0316875,0,0,0,0,0,1.40159117647059,"OP","OP monitoring visit",NA,"Outpatient monitoring visit","op_monitoringvisit",202,NA,0.5,0.5,0,NA,NA,NA,NA,"TD","FIN",0.957671719351874,0.193069306930693,0.0396039603960396,0,0,0,0,0,0,0,1507.77629887783,8.16453172645548,3.1987169526807,NA,3.52842375919688,NA,NA,NA,NA,NA,1103.96752369665,25017.0508391147,0,1006.31291556465,1443.95472054433,10.1910997498465,400.785243980882,72.0125755212485,0,0,19249.3498477157,0,0,327.130136154492,0,0,0,0,0,0,0,5.4651857608745,123.846786332251,0,4.98174710675567,7.14829069576402,0.0504509888606261,1.98408536624199,0.356497898620042,0,0,95.2938111273053,0,0,1.61945611957669,0,0,0,0,0,0,0,240.74631139625,143.833044149368,96.913267246882,"PHP",2017,0.0198389086872339,FALSE,3252.09228515625,2018,21.9015102386475,496.310974121094,0,19.9641494750977,28.6464862823486,0.202180296182632,7.95114183425903,1.42865085601807,0,0,381.886108398438,0,0,6.48990488052368,0,0,0,0,0,0,0,0.108423322439194,2.45698499679565,0,0.0988324284553528,0.141814291477203,0.0010008926037699,0.0393620878458023,0.00707252928987145,0,0,1.89052522182465,0,0,0.0321282409131527,0,0,0,0,0,0,0,4.77614402770996,2.85349059104919,1.92265343666077,29.9126358032227,0.161975398659706,0.0634590536355972,NA,0.0700000748038292,NA,NA,NA,NA,NA,482.988922119141,3554.23510742188,1.61945617198944,0,25017.05078125,95.2938079833984,202,53.5,19.9645137786865,75.5228159118749,0.358049826557525,4.77315962630846,0,0,0,0,0.273744996820757,6.20334598203268,0.0010008926037699,0.0393620878458023,0.00707252928987145,0,0.0321282409131527,0,0,0,0,0.249530099354287,0,0,0,7.13210641450469,4.80528786722161,11.9373942817263,9.1329192250076,2.07167831477542,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Philippines","PH19","Rural","Community health unit","Public",105.33,9255,4061,0,0,432,497,0,0,0.668924911476533,85017,0.750047402917502,NA,NA,NA,42.2082052944354,0,0,0.334941176470588,1.0349625,0,0.0316875,0,0,0,0,0,1.40159117647059,"LAB","Smear microscopy ZN",NA,"Smear microscopy ZN","lab_smearmicroscopy",333,NA,NA,NA,NA,NA,NA,NA,NA,"TD","FIN",5.5770157203097,NA,NA,NA,NA,NA,NA,NA,NA,NA,1507.77629887783,8.16453172645548,3.1987169526807,NA,3.52842375919688,NA,NA,NA,NA,NA,6428.97154625634,36474.2727856913,0,1658.80157974872,8408.89212155201,5977.02971942341,282.229558484857,1711.48362221635,0,0,10460.6210411711,0,0,58669.8666041112,0,0,0,0,0,0,0,19.3062208596286,109.532350707782,0,4.98138612537152,25.251928292949,17.9490381964667,0.847536211666238,5.13959045710616,0,0,31.4132763999131,0,0,176.185785597932,0,0,0,0,0,0,0,390.607112848815,183.00805085097,207.599061997845,"PHP",2017,0.0198389086872339,FALSE,3252.09228515625,2018,127.54377746582,723.609741210938,0,32.9088134765625,166.8232421875,118.577743530273,5.59912633895874,33.9539680480957,0,0,207.527313232422,0,0,1163.94616699219,0,0,0,0,0,0,0,0.383014351129532,2.17300224304199,0,0.0988252609968185,0.500970721244812,0.356089323759079,0.0168141927570105,0.101963862776756,0,0,0.623205125331879,0,0,3.49533367156982,0,0,0,0,0,0,0,7.74921894073486,3.63068008422852,4.11853885650635,29.9126358032227,0.161975398659706,0.0634590536355972,NA,0.0700000748038292,NA,NA,NA,NA,NA,7970.74267578125,16496.666015625,176.185791015625,0,36474.2734375,31.4132766723633,202,53.5,19.9645137786865,75.5228159118749,1.26484063538313,1.57345561971306,0,0,0,0,0.967026849421163,5.48635203050702,0.356089323759079,0.0168141927570105,0.101963862776756,0,3.49533367156982,0,0,0,0,0.249512018203493,0,0,0,8.44259891280764,5.06878929128288,13.5113882040905,9.1329192250076,2.07167831477542,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Philippines","PH19","Rural","Community health unit","Public",105.33,9255,4061,0,0,432,497,0,0,0.668924911476533,85017,0.750047402917502,NA,NA,NA,42.2082052944354,0,0,0.334941176470588,1.0349625,0,0.0316875,0,0,0,0,0,1.40159117647059,"OP","OP diagnostic visit",NA,"Outpatient diagnostic visit","op_diagnosticvisit",1010,NA,0.5,0.5,0,NA,NA,NA,NA,"TD","FIN",4.78835859675937,0.192079207920792,0.0386138613861386,0,0,0,0,0,0,0,1507.77629887783,8.16453172645548,3.1987169526807,NA,3.52842375919688,NA,NA,NA,NA,NA,5519.83761848325,125085.254195573,0,5031.56457782323,7219.77360272166,50.9554987492324,2935.33611981955,579.02362536487,0,0,95582.5073647818,0,0,3925.56163385391,0,0,0,0,0,0,0,5.4651857608745,123.846786332251,0,4.98174710675567,7.14829069576402,0.0504509888606261,2.90627338595995,0.57329071818304,0,0,94.6361459057246,0,0,3.88669468698407,0,0,0,0,0,0,0,243.494865581357,144.972024988649,98.5228405927087,"PHP",2017,0.0198389086872339,FALSE,3252.09228515625,2018,109.507553100586,2481.55493164062,0,99.8207473754883,143.232421875,1.01090145111084,58.2338638305664,11.4871969223022,0,0,1896.25268554688,0,0,77.8788604736328,0,0,0,0,0,0,0,0.108423322439194,2.45698499679565,0,0.0988324284553528,0.141814291477203,0.0010008926037699,0.0576572939753532,0.0113734621554613,0,0,1.8774778842926,0,0,0.0771077796816826,0,0,0,0,0,0,0,4.83067226409912,2.87608671188354,1.95458567142487,29.9126358032227,0.161975398659706,0.0634590536355972,NA,0.0700000748038292,NA,NA,NA,NA,NA,3565.31518554688,17771.17578125,3.88669466972351,0,125085.2578125,94.6361465454102,202,53.5,19.9645137786865,75.5228159118749,0.358049826557525,4.74021791638899,0,0,0,0,0.273744996820757,6.20334598203268,0.0010008926037699,0.0576572939753532,0.0113734621554613,0,0.0771077796816826,0,0,0,0,0.249530099354287,0,0,0,7.15470255349983,4.81732569607067,11.9720282495705,9.1329192250076,2.07167831477542,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Philippines","PH19","Rural","Community health unit","Public",105.33,9255,4061,0,0,432,497,0,0,0.668924911476533,85017,0.750047402917502,NA,NA,NA,42.2082052944354,0,0,0.334941176470588,1.0349625,0,0.0316875,0,0,0,0,0,1.40159117647059,"OT","LTFU tracing","Phone call","Lost to follow-up tracing per person on contact list (phone calls)","com_LTFUtracing_calls",19,NA,0,1,0,NA,NA,NA,NA,"TD","FIN",0,0,0.105263157894737,0,0,0,0,0,0,0,1507.77629887783,8.16453172645548,3.1987169526807,NA,3.52842375919688,NA,NA,NA,NA,NA,0,160.968587428837,0,10.0128144624867,0,0,0,0,0,0,319.075042388524,0,0,0,0,0,0,0,0,0,0,0,8.47203091730719,0,0.52699023486772,0,0,0,0,0,0,16.7934232836065,0,0,0,0,0,0,0,0,0,0,25.7924444357814,8.99902115217491,16.7934232836065,"PHP",2017,0.0198389086872339,FALSE,3252.09228515625,2018,0,3.19344115257263,0,0.198643311858177,0,0,0,0,0,0,6.33010053634644,0,0,0,0,0,0,0,0,0,0,0,0.1680758446455,0,0.0104549108073115,0,0,0,0,0,0,0.333163201808929,0,0,0,0,0,0,0,0,0,0,0.511693954467773,0.178530752658844,0.333163201808929,29.9126358032227,0.161975398659706,0.0634590536355972,NA,0.0700000748038292,NA,NA,NA,NA,NA,0,10.0128145217896,0,0,160.96858215332,16.7934226989746,202,53.5,19.9645137786865,75.5228159118749,0,0.841163650152835,0,0,0,0,0,0.424354482719818,0,0,0,0,0,0,0,0,0,0.026396347074093,0,0,0,0.450750829793911,0.841163650152835,1.29191447994675,9.1329192250076,2.07167831477542,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Philippines","PH19","Rural","Community health unit","Public",105.33,9255,4061,0,0,432,497,0,0,0.668924911476533,85017,0.750047402917502,NA,NA,NA,42.2082052944354,0,0,0.334941176470588,1.0349625,0,0.0316875,0,0,0,0,0,1.40159117647059,"OT","Diagnostic support","Diagnosis","Patient support during diagnosis - vouchers","oth_diagsupport",1010,NA,0,1,0,NA,NA,NA,NA,"TD","FIN",0,0,0.0188118811881188,0,0,0,0,0,0,0,1507.77629887783,8.16453172645548,3.1987169526807,NA,3.52842375919688,NA,NA,NA,NA,NA,0,8556.75122648026,0,532.260137216398,0,0,1.96958665539202,2.60680586743061,0,0,3031.21290269098,0,0,0,0,0,0,0,0,0,0,0,8.47203091730719,0,0.52699023486772,0,0,0.00195008579741784,0.00258099590834714,0,0,3.00120089375344,0,0,0,0,0,0,0,0,0,0,12.0047531276341,9.00355223388068,3.00120089375344,"PHP",2017,0.0198389086872339,FALSE,3252.09228515625,2018,0,169.756607055664,0,10.5594606399536,0,0,0.0390744507312775,0.0517161823809147,0,0,60.1359558105469,0,0,0,0,0,0,0,0,0,0,0,0.1680758446455,0,0.0104549108073115,0,0,3.8687572669005e-05,5.12041406182107e-05,0,0,0.0595405511558056,0,0,0,0,0,0,0,0,0,0,0.238161206245422,0.178620651364326,0.0595405511558056,29.9126358032227,0.161975398659706,0.0634590536355972,NA,0.0700000748038292,NA,NA,NA,NA,NA,4.57639265060425,532.260131835938,0,0,8556.7509765625,3.00120091438293,202,53.5,19.9645137786865,75.5228159118749,0,0.150326771141175,0,0,0,0,0,0.424354482719818,0,3.8687572669005e-05,5.12041406182107e-05,0,0,0,0,0,0,0.026396347074093,0,0,0,0.450840721507198,0.150326771141175,0.601167492648373,9.1329192250076,2.07167831477542,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Philippines","PH19","Rural","Community health unit","Public",105.33,9255,4061,0,0,432,497,0,0,0.668924911476533,85017,0.750047402917502,NA,NA,NA,42.2082052944354,0,0,0.334941176470588,1.0349625,0,0.0316875,0,0,0,0,0,1.40159117647059,"LAB","HIV rapid test",NA,"HIV rapid test","lab_HIVrapidtest",69,NA,NA,NA,NA,NA,NA,NA,NA,"TD","FIN",1.15559785195606,NA,NA,NA,NA,NA,NA,NA,NA,NA,1507.77629887783,8.16453172645548,3.1987169526807,NA,3.52842375919688,NA,NA,NA,NA,NA,1332.12923931438,7557.73219883694,0,343.715642650635,1742.38305221348,0,0.134555920021831,0.178088717675952,0,0,1996.39638173132,0,0,5636.03563534583,0,0,0,0,0,0,0,19.3062208596286,109.532350707782,0,4.98138612537152,25.251928292949,0,0.00195008579741784,0.00258099590834714,0,0,28.9332808946568,0,0,81.6816758745772,0,0,0,0,0,0,0,269.691373836671,159.076417067437,110.614956769234,"PHP",2017,0.0198389086872339,FALSE,3252.09228515625,2018,26.4279899597168,149.937164306641,0,6.81894302368164,34.5669784545898,0,0.00266944267787039,0.00353308580815792,0,0,39.6063270568848,0,0,111.812797546387,0,0,0,0,0,0,0,0.383014351129532,2.17300224304199,0,0.0988252609968185,0.500970721244812,0,3.8687572669005e-05,5.12041406182107e-05,0,0,0.574004709720612,0,0,1.62047529220581,0,0,0,0,0,0,0,5.35038232803345,3.15590262413025,2.19447994232178,29.9126358032227,0.161975398659706,0.0634590536355972,NA,0.0700000748038292,NA,NA,NA,NA,NA,0.312644630670547,3418.22778320312,81.6816787719727,0,7557.732421875,28.9332809448242,202,53.5,19.9645137786865,75.5228159118749,1.26484063538313,1.4492354392094,0,0,0,0,0.967026849421163,5.48635203050702,0,3.8687572669005e-05,5.12041406182107e-05,0,1.62047529220581,0,0,0,0,0.249512018203493,0,0,0,7.96782142522809,3.06971073141521,11.0375321566433,9.1329192250076,2.07167831477542,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Philippines","PH20","Rural","Community health unit","Public",252.54,29434,21081,0,0,1795,1095,0,0,0.766800568460031,53265,1.38666996940586,NA,NA,NA,111.179650045852,0,0,0.0297375,2.151825,0,0.0789176470588235,0,0,0,0,0,2.26048014705882,"LAB","TSTPPD testMantoux test",NA,"TST/PPD test/Mantoux test","lab_TSTPPD",30,NA,NA,NA,NA,NA,NA,NA,NA,"TD","FIN",0.189962309011853,NA,NA,NA,NA,NA,NA,NA,NA,NA,1323.45064634001,22.5678163224349,4.8223594627227,NA,7.0418067746983,NA,NA,NA,NA,NA,110.495659572308,342.680080903451,0,23.2921970676443,251.405740641978,0,0,1.0364101013952,0,0,1487.9379512666,0,0,188.905410988487,0,0,0,0,0,0,0,3.68318865241028,11.4226693634484,0,0.776406568921476,8.38019135473259,0,0,0.0345470033798399,0,0,49.5979317088868,0,0,6.29684703294955,0,0,0,0,0,0,0,80.1917816847289,24.2970029428926,55.8947787418364,"PHP",2017,0.0198389086872339,FALSE,3252.09228515625,2018,2.19211339950562,6.79839897155762,0,0.462091773748398,4.98761558532715,0,0,0.020561246201396,0,0,29.5190658569336,0,0,3.74767708778381,0,0,0,0,0,0,0,0.0730704441666603,0.22661329805851,0,0.0154030593112111,0.166253849864006,0,0,0.000685374834574759,0,0,0.9839688539505,0,0,0.124922573566437,0,0,0,0,0,0,0,1.59091746807098,0.482026010751724,1.10889136791229,26.2558174133301,0.447720855474472,0.0956703498959541,NA,0.139701768755913,NA,NA,NA,NA,NA,1.0364100933075,385.193603515625,6.29684686660767,0,342.680084228516,49.5979309082031,146,53.5,19.9645137786865,66.2901516666479,0.419754342511413,2.48430451443481,0,0,0,0,0.184486769537174,0.572148637831736,0,0,0.000685374834574759,0,0.124922573566437,0,0,0,0,0.038889330215011,0,0,0,1.21596445492991,2.60922708800125,3.82519154293115,10.2899057477241,3.24065239872427,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
